1623,Queen's Gambit Accepted,Janowski-Larsen Variation,
1624,Queen's Gambit Accepted,Linares Variation,
1625,Queen's Gambit Accepted,Mannheim Variation,
1626,Queen's Gambit Accepted,Normal Variation,
1627,Queen's Gambit Accepted,"Normal Variation, Traditional System",
1628,Queen's Gambit Accepted,Old Variation,
1629,Queen's Gambit Accepted,"Old Variation, Christensen Gambit",
1630,Queen's Gambit Accepted,Rosenthal Variation,
1631,Queen's Gambit Accepted,Saduleto Variation,
1632,Queen's Gambit Accepted,Schwartz Defense,
1633,Queen's Gambit Accepted,Showalter Variation,
1634,Queen's Gambit Accepted,Slav Gambit,
1635,Queen's Gambit Accepted,Smyslov Variation,
1636,Queen's Gambit Accepted,Winawer Defense,
1637,Queen's Gambit Declined,,
1638,Queen's Gambit Declined,4.Bg5 Be7,
1639,Queen's Gambit Declined,"4.Bg5 Be7, 5.e3 O-O",
1640,Queen's Gambit Declined,Alapin Variation,
1641,Queen's Gambit Declined,"Albin Countergambit, Balogh Variation",
1642,Queen's Gambit Declined,"Albin Countergambit, Janowski Variation",
1643,Queen's Gambit Declined,Alekhine Variation,
1644,Queen's Gambit Declined,Anti-Tartakower Variation,
1645,Queen's Gambit Declined,"Anti-Tartakower Variation, Petrosian Variation",
1646,Queen's Gambit Declined,Barmen Variation,
1647,Queen's Gambit Declined,Been-Koomen Variation,
1648,Queen's Gambit Declined,Cambridge Springs Defense,
1649,Queen's Gambit Declined,Cambridge Springs Variation,
1650,Queen's Gambit Declined,Capablanca,
1651,Queen's Gambit Declined,Capablanca Variation,
1652,Queen's Gambit Declined,"Capablanca, Anti-Cambridge Springs Variation",
1653,Queen's Gambit Declined,Charousek (Petrosian) Variation,
1654,Queen's Gambit Declined,Exchange Variation,
1655,Queen's Gambit Declined,"Exchange Variation, Positional Variation",
1656,Queen's Gambit Declined,"Exchange Variation, Positional Variation #2",
1657,Queen's Gambit Declined,"Exchange Variation, Reshevsky Variation",
1658,Queen's Gambit Declined,"Exchange Variation, Saemisch Variation",
1659,Queen's Gambit Declined,Harrwitz Attack,
1660,Queen's Gambit Declined,"Harrwitz Attack, Fianchetto Defense",
1661,Queen's Gambit Declined,"Harrwitz Attack, Main Line",
1662,Queen's Gambit Declined,"Harrwitz Attack, Orthodox Defense",
1663,Queen's Gambit Declined,"Harrwitz Attack, Two Knights Defense",
1664,Queen's Gambit Declined,"Harrwitz Attack, Two Knights Defense, Blockade Line",
1665,Queen's Gambit Declined,Janowski Variation,
1666,Queen's Gambit Declined,"Knight Defense, Alekhine Gambit",
1667,Queen's Gambit Declined,Lasker Defense,
1668,Queen's Gambit Declined,"Lasker Defense, Main Line",
1669,Queen's Gambit Declined,"Lasker Defense, Teichmann Variation",
1670,Queen's Gambit Declined,Manhattan Variation,
1671,Queen's Gambit Declined,Miles Variation,
1672,Queen's Gambit Declined,Modern Variation,
1673,Queen's Gambit Declined,"Modern Variation, Heral Variation",
1674,Queen's Gambit Declined,"Modern Variation, Normal Line",
1675,Queen's Gambit Declined,"Modern, Knight Defense",
1676,Queen's Gambit Declined,"Modern, Knight Defense #2",
1677,Queen's Gambit Declined,"Modern, Knight Defense #3",
1678,Queen's Gambit Declined,Neo-Orthodox Variation,
1679,Queen's Gambit Declined,"Neo-Orthodox Variation, Main Line",
1680,Queen's Gambit Declined,Normal Defense,
1681,Queen's Gambit Declined,Orthodox Defense,
1682,Queen's Gambit Declined,"Orthodox Defense, Botvinnik Variation",
1683,Queen's Gambit Declined,"Orthodox Defense, Classical Variation",
1684,Queen's Gambit Declined,"Orthodox Defense, Classical Variation #2",
1685,Queen's Gambit Declined,"Orthodox Defense, Main Line",
1686,Queen's Gambit Declined,"Orthodox Defense, Rauzer Variation",
1687,Queen's Gambit Declined,"Orthodox Defense, Rubinstein Variation",
1688,Queen's Gambit Declined,"Orthodox Defense, Rubinstein Variation, Flohr Line",
1689,Queen's Gambit Declined,Pillsbury Attack,
1690,Queen's Gambit Declined,Pseudo-Tarrasch Variation,
1691,Queen's Gambit Declined,"Pseudo-Tarrasch Variation, Canal Variation",
1692,Queen's Gambit Declined,"Pseudo-Tarrasch Variation, Primitive Pillsbury Variation",
1693,Queen's Gambit Declined,Queen's Knight Variation,
1694,Queen's Gambit Declined,"Ragozin Defense, Alekhine Variation",
1695,Queen's Gambit Declined,"Ragozin Defense, Vienna Variation",
1696,Queen's Gambit Declined,"Semi-Slav, Abrahams Variation",
1697,Queen's Gambit Declined,"Semi-Slav, Koomen Variation",
1698,Queen's Gambit Declined,"Semi-Slav, Meran",
1699,Queen's Gambit Declined,Semi-Tarrasch Defense,
1700,Queen's Gambit Declined,"Semi-Tarrasch Defense, Exchange Variation",
1701,Queen's Gambit Declined,"Semi-Tarrasch Defense, Main Line",
1702,Queen's Gambit Declined,"Semi-Tarrasch Defense, Pillsbury Variation",
1703,Queen's Gambit Declined,"Semi-Tarrasch Defense, Symmetrical Variation",
1704,Queen's Gambit Declined,"Semi-Tarrasch, 5.cxd5",
1705,Queen's Gambit Declined,"Semi-Tarrasch, San Sebastian Variation",
1706,Queen's Gambit Declined,"Slav, Dutch Variation",
1707,Queen's Gambit Declined,"Slav, Smyslov Variation",
1708,Queen's Gambit Declined,Spielmann Variation,
1709,Queen's Gambit Declined,Stonewall Variation,
1710,Queen's Gambit Declined,"Tarrasch Defense, Pseudo-Tarrasch",
1711,Queen's Gambit Declined,"Tarrasch Defense, Pseudo-Tarrasch Bishop Attack",
1712,Queen's Gambit Declined,Tarrasch Defense,
1713,Queen's Gambit Declined,"Tarrasch, Stoltz Variation",
1714,Queen's Gambit Declined,Tartakower Defense,
1715,Queen's Gambit Declined,"Tartakower Defense, Makogonov Exchange Variation",
1716,Queen's Gambit Declined,"Tartakower Variation, Exchange Variation",
1717,Queen's Gambit Declined,Three Knights Variation,
1718,Queen's Gambit Declined,Traditional Variation,
1719,Queen's Gambit Declined,Vienna Variation,
1720,Queen's Gambit Declined,"Vienna Variation, Quiet Variation",
1721,Queen's Gambit Declined,Westphalian Variation,
1722,Queen's Gambit Refused,Albin Countergambit,
1723,Queen's Gambit Refused,"Albin Countergambit, Fianchetto Variation",
1724,Queen's Gambit Refused,"Albin Countergambit, Fianchetto Variation, Be6 Line",
1725,Queen's Gambit Refused,"Albin Countergambit, Fianchetto Variation, Bf5 Line",
1726,Queen's Gambit Refused,"Albin Countergambit, Fianchetto Variation, Bg4 Line",
1727,Queen's Gambit Refused,"Albin Countergambit, Lasker Trap",
1728,Queen's Gambit Refused,"Albin Countergambit, Modern Line",
1729,Queen's Gambit Refused,"Albin Countergambit, Normal Line",
1730,Queen's Gambit Refused,"Albin Countergambit, Tartakower Defense",
1731,Queen's Gambit Refused,"Austrian Attack, Salvio Countergambit",
1732,Queen's Gambit Refused,Austrian Defense,
1733,Queen's Gambit Refused,"Austrian Defense, Gusev Countergambit",
1734,Queen's Gambit Refused,Baltic Defense,
1735,Queen's Gambit Refused,"Baltic Defense, Argentinian Gambit",
1736,Queen's Gambit Refused,"Baltic Defense, Pseudo-Chigorin",
1737,Queen's Gambit Refused,"Baltic Defense, Pseudo-Slav",
1738,Queen's Gambit Refused,"Baltic Defense, Queen Attack",
1739,Queen's Gambit Refused,"Baltic Defense, Queen Attack Deferred",
1740,Queen's Gambit Refused,Chigorin Defense,
1741,Queen's Gambit Refused,Chigorin Defense #2,
1742,Queen's Gambit Refused,Chigorin Defense #3,
1743,Queen's Gambit Refused,"Chigorin Defense, Exchange Variation",
1744,Queen's Gambit Refused,"Chigorin Defense, Exchange Variation, Costa's Line",
1745,Queen's Gambit Refused,"Chigorin Defense, Janowski Variation",
1746,Queen's Gambit Refused,"Chigorin Defense, Lazard Gambit",
1747,Queen's Gambit Refused,"Chigorin Defense, Main Line",
1748,Queen's Gambit Refused,"Chigorin Defense, Main Line, Alekhine Variation",
1749,Queen's Gambit Refused,"Chigorin Defense, Modern Gambit",
1750,Queen's Gambit Refused,"Chigorin Defense, Tartakower Gambit",
1751,Queen's Gambit Refused,Marshall Defense,
1752,Queen's Gambit Refused,"Marshall Defense, Tan Gambit",
1753,Queen's Gambit Refused,Zilbermints Gambit,
1754,Queen's Indian Accelerated,,
1755,Queen's Indian Defense,,
1756,Queen's Indian Defense,Anti-Queen's Indian System,
1757,Queen's Indian Defense,Capablanca Variation,
1758,Queen's Indian Defense,Classical Variation,
1759,Queen's Indian Defense,"Classical Variation, Polugaevsky Gambit",
1760,Queen's Indian Defense,"Classical Variation, Tiviakov Defense",
1761,Queen's Indian Defense,"Classical Variation, Traditional Variation",
1762,Queen's Indian Defense,"Classical Variation, Traditional Variation, Main Line",
1763,Queen's Indian Defense,"Classical Variation, Traditional Variation, Nimzowitsch Line",
1764,Queen's Indian Defense,Euwe Variation,
1765,Queen's Indian Defense,Fianchetto Traditional,
1766,Queen's Indian Defense,Fianchetto Variation,
1767,Queen's Indian Defense,"Fianchetto Variation, Check Variation",
1768,Queen's Indian Defense,"Fianchetto Variation, Check Variation, Intermezzo Line",
1769,Queen's Indian Defense,"Fianchetto Variation, Check Variation, Modern Line",
1770,Queen's Indian Defense,"Fianchetto Variation, Kramnik Variation",
1771,Queen's Indian Defense,"Fianchetto Variation, Nimzowitsch Variation",
1772,Queen's Indian Defense,"Fianchetto Variation, Nimzowitsch Variation, Nimzowitsch Attack",
1773,Queen's Indian Defense,"Fianchetto Variation, Nimzowitsch Variation, Quiet Line",
1774,Queen's Indian Defense,"Fianchetto Variation, Nimzowitsch Variation, Timman's Line",
1775,Queen's Indian Defense,"Fianchetto Variation, Rubinstein Variation",
1776,Queen's Indian Defense,"Fianchetto Variation, Saemisch Variation",
1777,Queen's Indian Defense,Kasparov Variation,
1778,Queen's Indian Defense,"Kasparov Variation, Botvinnik Attack",
1779,Queen's Indian Defense,Kasparov-Petrosian Variation,
1780,Queen's Indian Defense,"Kasparov-Petrosian Variation, Andersson Variation",
1781,Queen's Indian Defense,"Kasparov-Petrosian Variation, Classical Variation",
1782,Queen's Indian Defense,"Kasparov-Petrosian Variation, Hedgehog Variation",
1783,Queen's Indian Defense,"Kasparov-Petrosian Variation, Kasparov Attack",
1784,Queen's Indian Defense,"Kasparov-Petrosian Variation, Main Line",
1785,Queen's Indian Defense,"Kasparov-Petrosian Variation, Marco Defense",
1786,Queen's Indian Defense,"Kasparov-Petrosian Variation, Modern Variation",
1787,Queen's Indian Defense,"Kasparov-Petrosian Variation, Petrosian Attack",
1788,Queen's Indian Defense,Miles Variation,
1789,Queen's Indian Defense,Opocensky Variation,
1790,Queen's Indian Defense,Petrosian Variation,
1791,Queen's Indian Defense,Riumin Variation,
1792,Queen's Indian Defense,Spassky System,
1793,Queen's Indian Defense,Traditional Variation,
1794,Queen's Indian Defense,Yates Variation,
1795,Queen's Indian,Averbakh Variation,
1796,Queen's Pawn,,
1797,Queen's Pawn,Mengarini Attack,
1798,Queen's Pawn Game,,
1799,Queen's Pawn Game,#2,
1800,Queen's Pawn Game,#3,
1801,Queen's Pawn Game,Zukertort Variation,
1802,Queen's Pawn Game,Anglo-Slav Opening,
1803,Queen's Pawn Game,Anti-Torre,
1804,Queen's Pawn Game,"Barry Attack, Gruenfeld Variation",
1805,Queen's Pawn Game,Chandler Gambit,
1806,Queen's Pawn Game,Chigorin Variation,
1807,Queen's Pawn Game,Colle System,
1808,Queen's Pawn Game,"Colle System, Anti-Colle",
1809,Queen's Pawn Game,"Colle System, Gruenfeld Formation",
1810,Queen's Pawn Game,Englund Gambit,
1811,Queen's Pawn Game,Franco-Sicilian Defense,
1812,Queen's Pawn Game,Huebsch Gambit,
1813,Queen's Pawn Game,Krause Variation,
1814,Queen's Pawn Game,Levitsky Attack,
1815,Queen's Pawn Game,"Levitsky Attack, Euwe Variation, Modern Line",
1816,Queen's Pawn Game,"Levitsky Attack, Welling Variation",
1817,Queen's Pawn Game,Liedmann Gambit,
1818,Queen's Pawn Game,London System,
1819,Queen's Pawn Game,Mason Attack,
1820,Queen's Pawn Game,Morris Countergambit,
1821,Queen's Pawn Game,Steinitz Countergambit,
1822,Queen's Pawn Game,Stonewall Attack,
1823,Queen's Pawn Game,Symmetrical Variation,
1824,Queen's Pawn Game,"Symmetrical Variation, Pseudo-Catalan",
1825,Queen's Pawn Game,Torre Attack,
1826,Queen's Pawn Game,"Torre Attack, Breyer Variation",
1827,Queen's Pawn Game,"Torre Attack, Gossip Variation",
1828,Queen's Pawn Game,"Torre Attack, Gruenfeld Variation",
1829,Queen's Pawn Game,"Torre Attack, Gruenfeld Variation, Main Line",
1830,Queen's Pawn Game,"Veresov Attack, Alburt Defense",
1831,Queen's Pawn Game,"Veresov Attack, Anti-Veresov",
1832,Queen's Pawn Game,"Veresov Attack, Boyce Defense",
1833,Queen's Pawn Game,"Veresov Attack, Classical Defense",
1834,Queen's Pawn Game,"Veresov Attack, Dutch System",
1835,Queen's Pawn Game,"Veresov Attack, Fianchetto Defense",
1836,Queen's Pawn Game,"Veresov Attack, Richter Variation",
1837,Queen's Pawn Game,"Veresov Attack, Shaviliuk Gambit",
1838,Queen's Pawn Game,"Veresov Attack, Shropshire Defense",
1839,Queen's Pawn Game,"Veresov Attack, Two Knights System",
1840,Queen's Pawn Game,"Veresov Attack, Two Knights System, Gruenfeld Defense",
1841,Queen's Pawn Game,"Veresov Attack, Veresov Variation",
1842,Queen's Pawn Game,Zilbermints Countergambit,
1843,Queen's Pawn Game,Zurich Gambit,
1844,Queen's Pawn Opening,"Veresov Attack, Irish Gambit",
1845,Queen's Pawn Opening,"Veresov, Richter Attack",
1846,Rat Defense,Accelerated Gurgenidze,
1847,Rat Defense,Antal Defense,
1848,Rat Defense,Balogh Defense,
1849,Rat Defense,English Rat,
1850,Rat Defense,"English Rat, Lisbon Gambit",
1851,Rat Defense,Fuller Gambit,
1852,Rat Defense,Harmonist,
1853,Rat Defense,Petruccioli Attack,
1854,Rat Defense,Small Center Defense,
1855,Rat Defense,Spike Attack,
1856,Reti Opening,,Nf3
1857,Reti Opening,#2,
1858,Reti Opening,Advance Variation,
1859,Reti Opening,"Advance Variation, Michel Gambit",
1860,Reti Opening,"Anglo-Slav Variation, Bled Variation",
1861,Reti Opening,"Anglo-Slav Variation, Bogoljubov Variation",
1862,Reti Opening,"Anglo-Slav Variation, Bogoljubov Variation, II",
1863,Reti Opening,"Anglo-Slav Variation, Bogoljubov Variation, III",
1864,Reti Opening,"Anglo-Slav Variation, Bogoljubov Variation, Stonewall Line",
1865,Reti Opening,"Anglo-Slav Variation, Capablanca Variation",
1866,Reti Opening,"Anglo-Slav Variation, London Defensive System",
1867,Reti Opening,"Anglo-Slav Variation, New York System",
1868,Reti Opening,"Anglo-Slav Variation, Torre System",
1869,Reti Opening,Reti Accepted,
1870,Reti Opening,"Reti Gambit, Keres Variation",
1871,Reti Opening,Reversed Blumenfeld Gambit,
1872,Richter-Veresov Attack,,
1873,Richter-Veresov Attack,#2,
1874,Robatsch (Modern) Defense,,
1875,Robatsch Defense,,
1876,Rubinstein Opening,,
1877,Rubinstein Opening,Bogoljubov Defense,
1878,Rubinstein Opening,Classical Defense,
1879,Rubinstein Opening,Semi-Slav Defense,
1880,Russian Game,Classical Attack,
1881,Russian Game,"Classical Attack, Chigorin Variation",
1882,Russian Game,"Classical Attack, Chigorin Variation, Browne Attack",
1883,Russian Game,"Classical Attack, Chigorin Variation, Main Line",
1884,Russian Game,"Classical Attack, Closed Variation",
1885,Russian Game,"Classical Attack, Jaenisch Variation",
1886,Russian Game,"Classical Attack, Marshall Trap",
1887,Russian Game,"Classical Attack, Marshall Variation",
1888,Russian Game,"Classical Attack, Marshall Variation, Chinese Gambit",
1889,Russian Game,"Classical Attack, Mason Variation",
1890,Russian Game,"Classical Attack, Mason-Showalter Variation",
1891,Russian Game,"Classical Attack, Staunton Variation",
1892,Russian Game,"Classical Attack, Tarrasch Variation",
1893,Russian Game,Cochrane Gambit,
1894,Russian Game,Cozio (Lasker) Attack,
1895,Russian Game,Damiano Variation,
1896,Russian Game,"Damiano Variation, Kholmov Gambit",
1897,Russian Game,French Attack,
1898,Russian Game,Karklins-Martinovsky Variation,
1899,Russian Game,Kaufmann Attack,
1900,Russian Game,Millennium Attack,
1901,Russian Game,Modern Attack,
1902,Russian Game,"Modern Attack, Bardeleben Variation",
1903,Russian Game,"Modern Attack, Center Attack",
1904,Russian Game,"Modern Attack, Center Variation",
1905,Russian Game,"Modern Attack, Murrey Variation",
1906,Russian Game,"Modern Attack, Steinitz Variation",
1907,Russian Game,"Modern Attack, Symmetrical Variation",
1908,Russian Game,"Modern Attack, Symmetrical Variation #2",
1909,Russian Game,"Modern Attack, Tal Gambit",
1910,Russian Game,"Modern Attack, Trifunovic Variation",
1911,Russian Game,Moody Gambit,
1912,Russian Game,Nimzowitsch Attack,
1913,Russian Game,Paulsen Attack,
1914,Russian Game,Stafford Gambit,
1915,Russian Game,Three Knights Game,
1916,Russian Game,Urusov Gambit,
1917,Ruy Lopez,,
1918,Ruy Lopez,Alapin Defense,
1919,Ruy Lopez,"Alapin Defense, Alapin Gambit",
1920,Ruy Lopez,Berlin Defense,
1921,Ruy Lopez,Berlin Defense #2,
1922,Ruy Lopez,"Berlin Defense, Anderssen Variation",
1923,Ruy Lopez,"Berlin Defense, Beverwijk Variation",
1924,Ruy Lopez,"Berlin Defense, Closed Bernstein Variation",
1925,Ruy Lopez,"Berlin Defense, Closed Showalter Variation",
1926,Ruy Lopez,"Berlin Defense, Closed Wolf Variation",
1927,Ruy Lopez,"Berlin Defense, Duras Variation",
1928,Ruy Lopez,"Berlin Defense, Fishing Pole Variation",
1929,Ruy Lopez,"Berlin Defense, Hedgehog Variation",
1930,Ruy Lopez,"Berlin Defense, Improved Steinitz Defense",
1931,Ruy Lopez,"Berlin Defense, l'Hermet Variation",
1932,Ruy Lopez,"Berlin Defense, l'Hermet Variation, Westerinen Line",
1933,Ruy Lopez,"Berlin Defense, Minckwitz Variation",
1934,Ruy Lopez,"Berlin Defense, Nyholm Attack",
1935,Ruy Lopez,"Berlin Defense, Rio de Janeiro Variation",
1936,Ruy Lopez,"Berlin Defense, Rio Gambit Accepted",
1937,Ruy Lopez,"Berlin Defense, Rosenthal Variation",
1938,Ruy Lopez,"Berlin Defense, Tarrasch Trap",
1939,Ruy Lopez,Bird Variation,
1940,Ruy Lopez,"Bird Variation, Paulsen Variation",
1941,Ruy Lopez,Bird's Defense Deferred,
1942,Ruy Lopez,Brentano Gambit,
1943,Ruy Lopez,Brix Variation,
1944,Ruy Lopez,Bulgarian Variation,
1945,Ruy Lopez,Central Countergambit,
1946,Ruy Lopez,Classical Defense,
1947,Ruy Lopez,Classical Variation,
1948,Ruy Lopez,"Classical Variation, Central Variation",
1949,Ruy Lopez,"Classical Variation, Charousek Variation",
1950,Ruy Lopez,"Classical Variation, Cordel Gambit",
1951,Ruy Lopez,"Classical Variation, Konikowski Gambit",
1952,Ruy Lopez,"Classical Variation, Modern Main Line",
1953,Ruy Lopez,"Classical Variation, Spanish Wing Gambit",
1954,Ruy Lopez,"Classical Variation, Zukertort Gambit",
1955,Ruy Lopez,Closed,
1956,Ruy Lopez,Closed Berlin Defense,
1957,Ruy Lopez,Closed Variations,
1958,Ruy Lopez,"Closed Variations, Averbakh Variation",
1959,Ruy Lopez,"Closed Variations, Balla Variation",
1960,Ruy Lopez,"Closed Variations, Bogoljubov Variation",
1961,Ruy Lopez,"Closed Variations, Borisenko Variation",
1962,Ruy Lopez,"Closed Variations, Breyer Defense",
1963,Ruy Lopez,"Closed Variations, Center Attack",
1964,Ruy Lopez,"Closed Variations, Chigorin Defense",
1965,Ruy Lopez,"Closed Variations, Closed Defense",
1966,Ruy Lopez,"Closed Variations, Closed Defense #2",
1967,Ruy Lopez,"Closed Variations, Delayed Exchange",
1968,Ruy Lopez,"Closed Variations, Flohr System",
1969,Ruy Lopez,"Closed Variations, Keres Defense",
1970,Ruy Lopez,"Closed Variations, Keres Defense #2",
1971,Ruy Lopez,"Closed Variations, Kholmov Variation",
1972,Ruy Lopez,"Closed Variations, Lutikov Variation",
1973,Ruy Lopez,"Closed Variations, Martinez Variation",
1974,Ruy Lopez,"Closed Variations, Morphy Attack",
1975,Ruy Lopez,"Closed Variations, Pilnik Variation",
1976,Ruy Lopez,"Closed Variations, Rosen Attack",
1977,Ruy Lopez,"Closed Variations, Smyslov Defense",
1978,Ruy Lopez,"Closed Variations, Trajkovic Counterattack",
1979,Ruy Lopez,"Closed Variations, Worrall Attack",
1980,Ruy Lopez,"Closed Variations, Worrall Attack, Castling Line",
1981,Ruy Lopez,"Closed Variations, Worrall Attack, Delayed Castling Line",
1982,Ruy Lopez,"Closed Variations, Yates Variation",
1983,Ruy Lopez,"Closed Variations, Yates Variation, Short Attack",
1984,Ruy Lopez,"Closed Variations, Zaitsev System",
1985,Ruy Lopez,"Closed, 7...O-O",
1986,Ruy Lopez,"Closed, 8.c3",
1987,Ruy Lopez,"Closed, Anti-Marshall 8.a4",
1988,Ruy Lopez,"Closed, Breyer, 10.d4",
1989,Ruy Lopez,Columbus Variation,
1990,Ruy Lopez,Cozio Defense,
1991,Ruy Lopez,"Cozio Defense, Paulsen Variation",
1992,Ruy Lopez,Exchange Variation,
1993,Ruy Lopez,"Exchange Variation, Alapin Gambit",
1994,Ruy Lopez,"Exchange Variation, Alekhine Variation",
1995,Ruy Lopez,"Exchange Variation, Bronstein Variation",
1996,Ruy Lopez,"Exchange Variation, Gligoric Variation",
1997,Ruy Lopez,"Exchange Variation, Keres Variation",
1998,Ruy Lopez,"Exchange Variation, King's Bishop Variation",
1999,Ruy Lopez,"Exchange Variation, Lutikov Variation",
2000,Ruy Lopez,"Exchange Variation, Normal Variation",
2001,Ruy Lopez,"Exchange Variation, Romanovsky Variation",
2002,Ruy Lopez,"Exchange, Alekhine Variation",
2003,Ruy Lopez,Fianchetto Defense,
2004,Ruy Lopez,Lucena Variation,
2005,Ruy Lopez,Marshall Attack,
2006,Ruy Lopez,"Marshall Attack, Main Line",
2007,Ruy Lopez,"Marshall Attack, Modern Main Line",
2008,Ruy Lopez,"Marshall Attack, Modern Variation",
2009,Ruy Lopez,"Marshall Attack, Original Marshall Attack",
2010,Ruy Lopez,"Marshall Attack, Re3 Variation",
2011,Ruy Lopez,"Marshall Attack, Steiner Variation",
2012,Ruy Lopez,Morphy Defense,
2013,Ruy Lopez,Morphy Defense #2,
2014,Ruy Lopez,"Morphy Defense, Alapin's Defense Deferred",
2015,Ruy Lopez,"Morphy Defense, Anderssen Variation",
2016,Ruy Lopez,"Morphy Defense, Arkhangelsk Variation",
2017,Ruy Lopez,"Morphy Defense, Bayreuth Variation",
2018,Ruy Lopez,"Morphy Defense, Breyer Defense",
2019,Ruy Lopez,"Morphy Defense, Breyer Defense, Quiet Variation",
2020,Ruy Lopez,"Morphy Defense, Breyer Defense, Zaitsev Hybrid",
2021,Ruy Lopez,"Morphy Defense, Caro Variation",
2022,Ruy Lopez,"Morphy Defense, Chigorin Defense, Panov System",
2023,Ruy Lopez,"Morphy Defense, Classical Defense Deferred",
2024,Ruy Lopez,"Morphy Defense, Cozio Defense",
2025,Ruy Lopez,"Morphy Defense, Duras Variation",
2026,Ruy Lopez,"Morphy Defense, Fianchetto Defense Deferred",
2027,Ruy Lopez,"Morphy Defense, Graz Variation",
2028,Ruy Lopez,"Morphy Defense, Jaffe Gambit",
2029,Ruy Lopez,"Morphy Defense, Mackenzie Variation",
2030,Ruy Lopez,"Morphy Defense, Modern Steinitz Defense",
2031,Ruy Lopez,"Morphy Defense, Modern Steinitz Defense #2",
2032,Ruy Lopez,"Morphy Defense, Modern Steinitz Defense #3",
2033,Ruy Lopez,"Morphy Defense, Modern Steinitz Defense, Fianchetto Variation",
2034,Ruy Lopez,"Morphy Defense, Modern Steinitz Defense, Siesta Variation",
2035,Ruy Lopez,"Morphy Defense, Neo-Arkhangelsk Variation",
2036,Ruy Lopez,"Morphy Defense, Norwegian Variation",
2037,Ruy Lopez,"Morphy Defense, Norwegian Variation, Nightingale Gambit",
2038,Ruy Lopez,"Morphy Defense, Schliemann Defense Deferred",
2039,Ruy Lopez,"Morphy Defense, Schliemann Defense Deferred, Jaenisch Gambit Deferred",
2040,Ruy Lopez,"Morphy Defense, Steinitz Deferred",
2041,Ruy Lopez,"Morphy Defense, Steinitz Deferred #2",
2042,Ruy Lopez,"Morphy Defense, Tarrasch Variation",
2043,Ruy Lopez,"Morphy Defense, Tartakower Variation",
2044,Ruy Lopez,"Morphy Defense, Wing Attack",
2045,Ruy Lopez,"Morphy Defense, Wormald Attack",
2046,Ruy Lopez,Noah's Ark Trap,
2047,Ruy Lopez,Nuernberg Variation,
2048,Ruy Lopez,Old Steinitz Defense,
2049,Ruy Lopez,Open Berlin Defense,
2050,Ruy Lopez,"Open Variation, Skipworth Gambit",
2051,Ruy Lopez,Open Variations,
2052,Ruy Lopez,Open Variations #2,
2053,Ruy Lopez,"Open Variations, Berlin Variation",
2054,Ruy Lopez,"Open Variations, Bernstein Variation",
2055,Ruy Lopez,"Open Variations, Classical Defense",
2056,Ruy Lopez,"Open Variations, Classical Defense, Main Line",
2057,Ruy Lopez,"Open Variations, Dilworth Variation",
2058,Ruy Lopez,"Open Variations, Howell Attack #2",
2059,Ruy Lopez,"Open Variations, Main Line",
2060,Ruy Lopez,"Open Variations, Open Variation",
2061,Ruy Lopez,"Open Variations, Richter Variation",
2062,Ruy Lopez,"Open Variations, Riga Variation",
2063,Ruy Lopez,"Open Variations, St. Petersburg Variation",
2064,Ruy Lopez,"Open, 6.d4",
2065,Ruy Lopez,"Open, 6.d4 b5",
2066,Ruy Lopez,Pollock Defense,
2067,Ruy Lopez,Retreat Variation,
2068,Ruy Lopez,Rotary-Albany Gambit,
2069,Ruy Lopez,Schliemann Defense,
2070,Ruy Lopez,"Schliemann Defense, Classical Variation",
2071,Ruy Lopez,"Schliemann Defense, Dyckhoff Variation",
2072,Ruy Lopez,"Schliemann Defense, Exchange Variation",
2073,Ruy Lopez,"Schliemann Defense, Jaenisch Gambit Accepted",
2074,Ruy Lopez,"Schliemann Defense, Moehring Variation",
2075,Ruy Lopez,"Schliemann Defense, Schoenemann Attack",
2076,Ruy Lopez,"Schliemann Defense, Tartakower Variation",
2077,Ruy Lopez,Spanish Countergambit,
2078,Ruy Lopez,Steinitz Defense,
2079,Ruy Lopez,"Steinitz Defense Deferred, Lipnitsky Variation",
2080,Ruy Lopez,"Steinitz Defense, Center Gambit",
2081,Ruy Lopez,"Steinitz Defense, Nimzowitsch Attack",
2082,Ruy Lopez,Vinogradov Variation,
2083,Ruy Lopez Defense,Halloween Attack,
2084,Saragossa Opening,,c3
2085,Scandinavian Defense,,e4 d5
2086,Scandinavian Defense,2.b3,
2087,Scandinavian Defense,Anderssen Counterattack,
2088,Scandinavian Defense,"Anderssen Counterattack, Collijn Variation",
2089,Scandinavian Defense,"Anderssen Counterattack, Goteborg System",
2090,Scandinavian Defense,"Anderssen Counterattack, Orthodox Attack",
2091,Scandinavian Defense,Blackburne Gambit,
2092,Scandinavian Defense,Blackburne-Kloosterboer Gambit,
2093,Scandinavian Defense,Boehnke Gambit,
2094,Scandinavian Defense,Bronstein Variation,
2095,Scandinavian Defense,Classical Variation,
2096,Scandinavian Defense,Gruenfeld Variation,
2097,Scandinavian Defense,Gubinsky-Melts Defense,
2098,Scandinavian Defense,Icelandic-Palme Gambit,
2099,Scandinavian Defense,Kadas Gambit,
2100,Scandinavian Defense,Kiel Variation,
2101,Scandinavian Defense,Kloosterboer Gambit,
2102,Scandinavian Defense,Lasker Variation,
2103,Scandinavian Defense,Main Line,
2104,Scandinavian Defense,"Main Line, Leonhardt Gambit",
2105,Scandinavian Defense,"Main Line, Mieses Variation",
